Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"64817","1","2019-12-14 07:14:42","0","31","<r>","1",""
"64819","1","2019-12-14 07:56:48","0","30","<machine-learning><feature-engineering><data-science-model>","0",""
"64820","1","2019-12-14 08:13:22","0","33","<machine-learning><neural-network><cnn><image-classification>","0",""
"64821","1","2019-12-14 08:26:30","0","210","<python><statistics><numpy>","1",""
"64823","1","2019-12-14 09:43:59","-1","58","<machine-learning><clustering><lstm><bigdata><geospatial>","1",""
"64827","1","2019-12-14 12:15:21","1","134","<attention-mechanism>","1","1"
"64829","1","2019-12-14 12:30:50","0","10936","<machine-learning><neural-network><cnn><pandas><image-classification>","1",""
"64831","1","2019-12-14 13:46:38","0","35","<classification><cnn>","0",""
"64832","1","2019-12-14 15:02:31","0","10","<neural-network><multiclass-classification>","0",""
"64834","1","2019-12-14 15:41:02","1","43","<convnet><overfitting><hyperparameter-tuning><grid-search><gridsearchcv>","1",""
"64835","1","2019-12-14 17:17:29","3","64","<machine-learning><evaluation><model-selection><plotting>","2",""
"64836","1","2019-12-14 17:23:50","1","104","<machine-learning><neural-network><cnn><transfer-learning>","1",""
"64839","1","2019-12-14 18:39:41","0","14","<machine-learning><statistics><probability>","0","1"
"64840","1","2019-12-14 19:07:28","2","35","<machine-learning><neural-network><deep-learning><reinforcement-learning><q-learning>","0",""
"64841","1","2019-12-14 20:01:21","0","20","<machine-learning><python><random-forest><linear-regression><ensemble-modeling>","0",""
"64844","1","2019-12-14 20:21:42","0","122","<keras><tensorflow><accuracy>","1",""
"64845","1","2019-12-14 20:31:13","0","47","<software-recommendation><julia>","0",""
"64846","1","2019-12-14 20:33:02","1","21","<classification>","0",""
"64847","1","2019-12-14 20:44:16","1","25","<machine-learning><deep-learning><keras><overfitting>","0",""
"64851","1","2019-12-15 00:02:21","1","219","<cnn><batch-normalization><mini-batch-gradient-descent>","1",""
"64852","1","2019-12-15 00:28:11","2","16","<machine-learning><ensemble-modeling>","1",""
"64855","1","2019-12-15 04:47:00","0","1348","<python><pandas>","3",""
"64856","1","2019-12-15 05:28:25","1","133","<machine-learning><data-mining><predictive-modeling><feature-selection><feature-engineering>","1",""
"64859","1","2019-12-15 07:42:58","2","39","<machine-learning><python><neural-network><classification><dataset>","1",""
"64861","1","2019-12-15 09:33:33","0","91","<machine-learning><plotting><seaborn><heatmap>","1",""
"64867","1","2019-12-15 10:54:08","0","159","<machine-learning><python><deep-learning><keras><fastai>","0",""
"64870","1","2019-12-15 12:24:55","1","1121","<python><spyder>","1",""
"64871","1","2019-12-15 12:45:54","1","153","<machine-learning><deep-learning><data-mining><predictive-modeling><evaluation>","1",""
"64872","1","2019-12-15 13:09:24","0","31","<machine-learning><neural-network><convnet><feature-engineering><feature-extraction>","2",""
"64873","1","2019-12-15 13:18:28","0","15","<data><sports>","0",""
"64875","1","2019-12-15 13:31:36","0","42","<machine-learning><neural-network><cnn><image-classification><regularization>","0",""
"64877","1","2019-12-15 14:07:37","2","1510","<python>","1","1"
"64878","1","2019-12-15 14:31:20","1","90","<machine-learning><data-mining><predictive-modeling><feature-selection><feature-engineering>","1",""
"64880","1","2019-12-15 15:13:38","1","1126","<colab>","0",""
"64881","1","2019-12-15 15:58:08","0","33","<pytorch><autoencoder>","0",""
"64883","1","2019-12-15 17:12:05","0","102","<keras><word-embeddings><natural-language-process><ensemble-modeling><gensim>","1",""
"64885","1","2019-12-15 17:24:41","0","305","<scikit-learn><feature-selection><decision-trees>","1",""
"64886","1","2019-12-15 18:49:41","1","36","<machine-learning><neural-network><r><xgboost><hyperparameter>","0",""
"64887","1","2019-12-15 19:40:20","1","12","<python><neural-network><backpropagation><math><matrix>","0",""
"64889","1","2019-12-15 20:13:49","1","22","<machine-learning><neural-network>","1",""
"64891","1","2019-12-16 00:04:14","1","40","<machine-learning><nlp>","0",""
"64895","1","2019-12-16 01:21:36","0","17","<python><deep-learning><pytorch><gpu><jupyter>","0",""
"64897","1","2019-12-16 03:24:51","0","70","<machine-learning><python><neural-network><keras><cross-validation>","0",""
"64899","1","2019-12-16 04:33:00","1","115","<reinforcement-learning>","0",""
"64900","1","2019-12-16 05:27:00","0","38","<k-means><pyspark><online-learning>","1",""
"64901","1","2019-12-16 05:27:29","0","18","<machine-learning>","0",""
"64905","1","2019-12-16 07:28:45","0","88","<feature-selection><random-forest><machine-learning-model>","1",""
"64906","1","2019-12-16 07:34:53","0","68","<machine-learning><deep-learning><predictive-modeling><feature-selection><feature-engineering>","1",""
"64907","1","2019-12-16 07:59:10","0","25","<dataset>","0",""
"64910","1","2019-12-16 08:18:46","2","66","<python><classification><class-imbalance>","1",""
"64911","1","2019-12-16 09:17:56","0","19","<multiclass-classification><multilabel-classification>","0",""
"64912","1","2019-12-16 10:07:54","0","33","<scikit-learn><text-mining><recommender-system><tfidf>","1",""
"64914","1","2019-12-16 10:28:16","0","53","<python><pandas>","2",""
"64915","1","2019-12-16 10:36:46","0","29","<machine-learning><training><loss-function><accuracy>","0","2"
"64918","1","2019-12-16 11:10:58","0","10","<dataset><regression><feature-selection><logistic-regression>","0",""
"64921","1","2019-12-16 11:50:15","1","232","<regression><pandas><feature-engineering><normalization><feature-scaling>","2","2"
"64922","1","2019-12-16 12:11:41","1","36","<neural-network><deep-learning><scikit-learn><cross-validation><mlp>","1",""
"64925","1","2019-12-16 13:12:32","1","69","<logistic-regression><python-3.x>","2",""
"64928","1","2019-12-16 14:14:33","1","8","<neural-network><feature-selection>","0",""
"64929","1","2019-12-16 14:24:51","-1","204","<scikit-learn><random-forest><probability><implementation><predict>","1",""
"64930","1","2019-12-16 14:38:17","1","67","<neural-network><deep-learning><keras><convolution>","0",""
"64932","1","2019-12-16 14:47:46","2","89","<machine-learning><deep-learning><data-mining><predictive-modeling><grid-search>","2",""
"64934","1","2019-12-16 15:04:23","0","157","<python><categorical-data><dummy-variables><one-hot-encoding><categorical-encoding>","2",""
"64936","1","2019-12-16 15:41:30","0","17","<reinforcement-learning>","0",""
"64938","1","2019-12-16 17:42:06","0","28","<python><jupyter>","1",""
"64943","1","2019-12-16 22:40:47","1","31","<machine-learning><confusion-matrix>","1",""
"64944","1","2019-12-16 23:14:20","0","12","<data>","0",""
"64945","1","2019-12-16 23:22:28","1","103","<classification><clustering><k-means>","1",""
"64951","1","2019-12-17 03:48:55","1","18","<image-classification><computer-vision><image-recognition><image-preprocessing><image>","1",""
"64953","1","2019-12-17 04:15:49","1","45","<machine-learning><r>","1",""
"64954","1","2019-12-17 05:28:32","0","28","<deep-learning><computer-vision><data-augmentation>","0",""
"64956","1","2019-12-17 06:11:37","1","75","<deep-learning><tensorflow><reinforcement-learning>","1",""
"64957","1","2019-12-17 06:28:19","1","42","<deep-learning><keras><image-classification>","0",""
"64958","1","2019-12-17 07:16:10","2","129","<machine-learning><deep-learning><predictive-modeling><feature-selection><hyperparameter>","2",""
"64960","1","2019-12-17 07:40:56","2","44","<time-series><cross-validation>","0",""
"64961","1","2019-12-17 08:05:23","1","70","<deep-learning><nlp><word2vec><natural-language-process>","1",""
"64962","1","2019-12-17 08:36:30","1","65","<deep-learning><keras><lstm>","1",""
"64963","1","2019-12-17 09:09:06","1","48","<machine-learning><python><keras>","1",""
"64964","1","2019-12-17 09:27:32","1","28","<machine-learning><xgboost><prediction>","0",""
"64965","1","2019-12-17 09:41:30","0","227","<python><matplotlib><confusion-matrix>","1",""
"64966","1","2019-12-17 09:51:55","2","43","<machine-learning><classification><text>","1",""
"64973","1","2019-12-17 10:44:41","1","14","<machine-learning><data><3d-reconstruction>","0",""
"64982","1","2019-12-17 11:59:41","1","59","<machine-learning><deep-learning><feature-selection><xgboost><feature-extraction>","2",""
"64989","1","2019-12-17 12:56:34","1","112","<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>","1",""
"64990","1","2019-12-17 13:16:31","1","42","<machine-learning><predictive-modeling><geospatial>","3","1"
"64995","1","2019-12-17 14:14:33","1","23","<neural-network><recurrent-neural-net>","1",""
"64999","1","2019-12-17 14:30:02","1","86","<python><keras><lstm><autoencoder><implementation>","0","0"
"65001","1","2019-12-17 14:43:32","3","39","<machine-learning><statistics>","2",""
"65006","1","2019-12-17 15:01:23","1","149","<image-classification><multilabel-classification>","2",""
"65015","1","2019-12-17 16:01:07","1","11","<deep-learning><cross-validation><experiments><auc><finite-precision>","1",""
"65018","1","2019-12-17 16:40:51","2","42","<machine-learning-model><orange>","0",""
"65019","1","2019-12-17 16:54:52","0","25","<visualization>","0",""
"65021","1","2019-12-17 17:30:31","2","96","<time-series><lstm><data-cleaning>","2",""
"65023","1","2019-12-17 17:45:52","2","499","<classification><gan>","3",""
"65024","1","2019-12-17 18:08:03","0","28","<scikit-learn><clustering>","0",""
"65026","1","2019-12-17 19:23:52","1","36","<machine-learning><predictive-modeling><prediction>","1",""
"65029","1","2019-12-17 21:56:48","1","27","<regression><hyperparameter-tuning><k-nn>","1",""
"65030","1","2019-12-17 23:07:19","1","53","<neural-network><cross-validation>","2",""
"65043","1","2019-12-18 02:38:00","0","18","<python><tensorflow><lstm>","0",""
"65044","1","2019-12-18 02:42:08","0","32","<machine-learning><data-mining><regression><predictive-modeling>","1",""
"65045","1","2019-12-18 03:50:36","2","99","<machine-learning><python><k-nn>","2",""
"65050","1","2019-12-18 07:16:52","2","552","<machine-learning><deep-learning><data-mining><predictive-modeling><logistic-regression>","1",""
"65052","1","2019-12-18 09:00:55","0","48","<regression><linear-regression><xgboost>","1",""
"65057","1","2019-12-18 09:33:34","1","39","<python><pandas><numpy>","1",""
"65058","1","2019-12-18 10:02:20","0","220","<machine-learning><deep-learning><data-mining><feature-selection><feature-extraction>","2","1"
"65062","1","2019-12-18 10:19:32","2","46","<classification><multilabel-classification><multi-output>","1",""
"65063","1","2019-12-18 10:32:05","4","104","<jupyter>","1",""
"65067","1","2019-12-18 11:18:32","4","958","<nlp><word-embeddings><transformer>","1","1"
"65068","1","2019-12-18 12:11:12","2","93","<machine-learning><neural-network><dataset><data><random-forest>","2",""
"65072","1","2019-12-18 13:57:39","0","20","<pyspark>","0",""
"65073","1","2019-12-18 14:32:59","0","34","<python><data-mining><svm><data-science-model>","0",""
"65074","1","2019-12-18 15:08:17","2","270","<keras><tensorflow><python-3.x>","1",""
"65080","1","2019-12-18 17:24:09","2","153","<machine-learning><computer-vision><object-detection>","0",""
"65081","1","2019-12-18 19:32:20","1","51","<machine-learning><cnn><image-classification><finance>","1",""
"65082","1","2019-12-18 21:10:58","1","45","<nlp>","1",""
"65086","1","2019-12-18 22:00:02","0","23","<classification><tensorflow><algorithms>","0",""
"65089","1","2019-12-19 00:05:04","3","114","<cnn><image-classification><pooling>","3","2"
"65090","1","2019-12-19 00:10:01","1","3543","<python><pandas><bigdata>","1",""
"65092","1","2019-12-19 01:58:31","4","319","<python><keras><tensorflow><regression><loss-function>","2","1"
"65094","1","2019-12-19 03:45:04","1","219","<machine-learning><deep-learning><data-mining><feature-selection><metric>","2",""
"65096","1","2019-12-19 05:40:21","3","106","<word-embeddings><word2vec><vector-space-models>","1",""
"65106","1","2019-12-19 08:07:11","1","14","<neural-network><nlp><cnn><rnn>","0","1"
"65107","1","2019-12-19 08:27:52","1","44","<machine-learning><deep-learning><classification><feature-selection><machine-learning-model>","1",""
"65108","1","2019-12-19 08:33:54","1","80","<machine-learning><neural-network><lstm><data><rnn>","1",""
"65117","1","2019-12-19 10:30:12","0","28","<machine-learning><neural-network><regression><data><data-analysis>","1",""
"65118","1","2019-12-19 10:39:12","1","63","<python><convolution><scipy>","1",""
"65119","1","2019-12-19 10:48:57","0","62","<cnn><text-mining>","2",""
"65124","1","2019-12-19 11:20:52","2","59","<machine-learning><python><neural-network><deep-learning><image-classification>","2","2"
"65125","1","2019-12-19 11:25:02","1","39","<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>","1","1"
"65126","1","2019-12-19 12:25:11","0","119","<keras><pytorch><normalization>","1",""
"65128","1","2019-12-19 12:38:09","1","114","<neural-network><deep-learning><machine-learning-model><overfitting><siamese-networks>","1","1"
"65130","1","2019-12-19 12:42:12","0","49","<neural-network><tensorflow><loss-function>","0",""
"65136","1","2019-12-19 13:56:55","2","431","<python><regression><predictive-modeling>","2",""
"65138","1","2019-12-19 14:59:28","0","125","<neural-network><recurrent-neural-net><ocr><annotation>","0",""
"65139","1","2019-12-19 15:49:16","2","31","<computer-vision><opencv>","1",""
"65142","1","2019-12-19 16:57:21","1","37","<scikit-learn><data-cleaning><preprocessing><feature-scaling>","1",""
"65144","1","2019-12-19 17:03:14","1","276","<pandas><aggregation><python-3.x>","1",""
"65147","1","2019-12-19 17:37:19","0","56","<machine-learning><python><unsupervised-learning><categorical-data><one-hot-encoding>","1",""
"65149","1","2019-12-19 18:49:02","3","34","<optimization>","1",""
"65150","1","2019-12-19 18:56:39","2","13","<variance>","1",""
"65151","1","2019-12-19 19:37:31","0","15","<dataset><matlab>","0",""
"65152","1","2019-12-19 20:12:05","0","56","<scikit-learn><feature-scaling><regularization>","1",""
"65153","1","2019-12-19 20:17:24","2","54","<machine-learning><predictive-modeling>","0",""
"65154","1","2019-12-19 20:44:10","3","48","<python><classification><decision-trees><multilabel-classification>","1",""
"65159","1","2019-12-19 21:47:33","0","32","<r><bigdata><data-analysis>","0",""
"65160","1","2019-12-19 22:55:01","0","16","<machine-learning><clustering><recommender-system><unsupervised-learning>","0",""
"65164","1","2019-12-19 23:38:36","0","12","<matrix-factorisation>","0",""
"65166","1","2019-12-20 00:20:35","1","61","<machine-learning><deep-learning><predictive-modeling><feature-selection><feature-engineering>","1",""
